name	smiles	score
ZINC19419216	O=C1OC(c2ccc(NC(=O)c3ncn[nH]3)cc2)NC1=Cc1ccc(Br)c([N+](=O)[O-])c1	-8.744725439316312
ZINC63007816	Oc1ccc(-c2noc(-c3cc(F)c(F)c(F)c3)n2)cc1	-8.472845543154648
ZINC25184550	CC1=NN(c2ccccc2)C(=O)C12Cc1cc(Br)ccc1N1CCN(C3=CCC=CN3)CC12	-9.934473863299822
ZINC35542785	CCn1c(C)c(C(=O)CN(CCC(C)C)C(=O)Nc2c(C(C)C)cccc2C(C)C)c(C)c1C(=O)OC	-7.218966994013291
ZINC14642699	Cc1cc(Br)cc(C)c1OC(C)C(=O)Nc1ccc(S(=O)(=O)N(C)c2ccccc2)cc1	-7.584675520279987
ZINC28053203	Fc1cccc(C2Oc3ccccc3C3=C2C(c2ccccc2)n2nnnc2N3)c1	-9.296897672017153
ZINC38748341	NN1C(SCC(=O)N2c3ccccc3Sc3ccccc32)NNC1C1C=C(c2ccccc2)N=N1	-9.209619513383917
ZINC01916178	Cc1cc(Oc2c(C(F)(F)F)oc3c(CN4CCCC(C)C4)c(O)ccc3c2=O)cc(C)c1Cl	-9.134561265027104
ZINC07194801	COc1ccc(C2(C)NC(=O)N(CC(O)COc3ccc(C(C)(C)C)cc3)C2=O)cc1	-8.395998387023127
ZINC09600927	Cc1ccc(N(CC(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)S(=O)(=O)c2ccccc2)cc1	-8.228006038671612
ZINC02743556	C=CCn1c(Sc2c(-c3ccccc3)c3cc(Cl)ccc3[nH]c2=O)nnc1-c1cccs1	-7.571401973601001
ZINC38976586	O=S(=O)(NC1=Nc2ccccc2NC1Nc1ccc(F)cc1)c1cc(Cl)ccc1Cl	-8.679748766909702
ZINC04787387	COC(=O)C1C(=O)C2=C(CC1C)NC(C)=C(C(=O)OC(C)C)C2c1ccc(OC)c(OC)c1OC	-6.644771394103722
ZINC39664248	CCCC(C)C(=O)N1CC(C(=O)NCC(c2ccccc2)N2CCOCC2)C2(CCNCC2)C1	-8.16836622221529
ZINC22010122	COCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOC)c3cnc(N)s3)C2SC1	-6.60839236943831
ZINC16608088	CC1SC2(C(=O)N(CN3CCC(Cc4ccccc4)CC3)c3ccccc32)N(c2ccccc2)C1=O	-8.887897733553055
ZINC34245654	Nc1nc(C(=NOCC(=O)O)C(=O)O)cs1	-5.744905095010775
ZINC04575046	COC(=O)C(CC(C)C)NC1C2=C(CCCC2)C(=O)N1CCc1ccc(Cl)cc1	-7.703596280278659
ZINC21320878	CC(NC(=O)c1nccnc1N)c1ccc(Cl)cc1Cl	-6.95832583911807
ZINC40049752	O=C(CSC1NN=C(c2c[nH]c3ccccc23)N1CC1CCCO1)N1CCc2ccccc2C1	-9.249041507066552
ZINC03550872	Cc1cc(C)c(NC(=O)CN2C(=O)NC3(CCCCC3C)C2=O)c(Cl)c1	-8.14053050461288
ZINC49738939	Cc1ccc(C(=O)NCC2Oc3ccccc3NC2=O)cc1	-8.481551312446733
ZINC38797079	CC1NNC(=O)C2=C1C(C)OC2NC(=O)CN1CCC2=C(CCS2)C1c1ccccc1	-8.89366966952647
ZINC13064555	CCC(c1nnnn1C(C)(C)C)N(Cc1cc2cc(C)c(C)cc2[nH]c1=O)C1CCCC1	-9.95769776248741
ZINC21671142	CC(Sc1nnc(-c2ccc(OC(F)F)cc2)n1N)C(=O)Nc1ccc(F)c(F)c1F	-8.228381915101458
ZINC33809515	N#Cc1c(NC(=O)c2ccc(-c3cccc([N+](=O)[O-])c3)o2)oc(-c2ccccc2)c1-c1ccccc1	-8.947265505161196
ZINC08779730	CCN(Cc1ccc2c(c1)OCCO2)C(=O)CSc1nnc(C(C)N(C)C)n1-c1ccc(F)cc1	-7.982070727745261
ZINC32932593	CCCN(Cc1ccc(C)cc1)CN1C(=O)NC2(C1=O)C(C)CCCC2C	-7.9620767123294645
ZINC34997809	CC(=O)N(CCN1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1)CC1=CCC2CC1C2(C)C	-8.32723916941521
ZINC34750192	CCN(CC)C(=O)CSc1nc(N2CCN(CC(=O)N(C)C)CC2)c2c3c(sc2n1)COC(C)(C)C3	-7.858126151067864
ZINC15319869	CC1NC2(C(=O)N(CCBr)c3ccccc32)C2C(=O)N(c3cccc(Cl)c3)C(=O)C12	-8.267441597333754
ZINC34848007	Cc1ccc(NC(=O)CC2C(=O)N(C)C(=S)N2NC(=O)c2ccc(Br)cc2)c(C)c1	-7.992368738484284
ZINC35293518	Cc1ccc(-n2nc(-c3cccs3)cc2C(=O)NC2CCN(Cc3ccccc3)CC2)c(C)c1	-8.237043903501032
ZINC16007125	O=C(c1ccco1)C1C(C(=O)c2ccc(Cl)cc2)C2(C(=O)Nc3ccccc32)C2c3ccccc3CCN12	-8.077587229476194
ZINC44813666	Cc1ccc(Cl)cc1N1CCN(C(=O)C2CCCN(Cc3nc(-c4ccc(C(C)(C)C)cc4)no3)C2)CC1	-10.175685353310127
ZINC16030349	CC(=O)NCC(C)CCC1=C(C)C2C(C)(CC3C4CC=C5CC(OC(C)=O)CCC5(C)C4CCC32C)O1	-8.511857356192886
ZINC39462838	O=C1C=C(O)Cc2ncc(Br)n21	-5.558604968247137
ZINC49555199	Cc1cccc(-c2nc(CC(=O)NC3=[SH]C4=C(CCN(Cc5ccccc5)C4)N3)cs2)c1	-8.94762922021646
ZINC09614644	Cc1ccc(-c2cc(=O)[nH]c(N3CCN(C(c4ccccc4)c4ccccc4)CC3)n2)cc1	-9.693081858583438
ZINC01630527	COC(=O)C(CC1CC(OC(C)=O)c2[nH]c3ccccc3c2CCN(C(C)=O)C1)C(=O)OC	-8.236314507317449
ZINC43230356	CCN(CC)C(CNC(=O)NNC1(C)CCS(=O)(=O)C1)c1ccccc1	-7.65592590929619
ZINC01291570	CC1=C(C(=O)OC2CCCCC2)C(c2ccncc2)n2nc(SCc3ccccc3Cl)nc2N1	-8.3557594747454
ZINC16806090	O=C(CN1CCCCCC1)Nc1ccc(S(=O)(=O)N=c2[nH]ccs2)cc1.O=NO	-8.770868271889887
ZINC45526915	Cc1c(NC(=O)CSc2nncn2-c2ccc(C(C)C)cc2)c(=O)n(-c2ccccc2)n1C	-8.229734338176092
ZINC04983018	OC(CNCC1CCCO1)COC(c1ccc(Cl)cc1)c1ccc(Cl)cc1	-7.014338030705101
ZINC04569364	Cc1ccc(S(=O)(=O)N2CCCC2CNC(=O)c2ccc(C(C)(C)C)cc2)cc1	-9.324163553039659
ZINC12275993	CCCOc1ccc(C2CC(=O)N3C(=[SH]CC3(O)c3ccc(F)cc3)C2C#N)cc1OC	-7.808997946776896
ZINC39652931	Cc1cc(C(=O)N2CC(C(=O)NCCc3ccc(Br)cc3)C3(CCNCC3)C2)n(C(C)(C)C)n1	-7.9679132386647025
ZINC16249858	CN1C(=C(C#N)C(=O)COC(=O)c2ccc3[nH]c4c(c3c2)CCCC4)N(C)c2ccccc21	-8.628601888781835
ZINC08788995	CC(C)(CNC(=O)CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C)C(O)C(=O)O	-8.707791661680654
ZINC35636251	CCN1C(=O)NC(c2cccc(Oc3ccccc3)c2)C2=C1CN(C(CC(C)C)C(=O)N1CCOCC1)C2=O	-8.880461594750788
ZINC25442140	O=C(NCC1=CNC(N2CCOCC2)=CC1)c1ccc(S(=O)(=O)N2CCCCCC2)cc1	-9.172815130113923
ZINC08916981	COc1ccc(C(CNC(=O)c2oc3cc(Br)ccc3c2C)N2CCCC2)cc1	-8.298981688972795
ZINC08788980	CCCCc1ccc(N2C(=O)C3C(CC(N)=O)NC4(C(=O)Nc5c4ccc(Cl)c5C)C3C2=O)cc1	-8.730584110760445
ZINC11867632	O=c1oc2c(CN3CC4CC(C3)c3cccc(=O)n3C4)c(O)ccc2cc1-c1nc2ccccc2o1	-10.133108308956873
ZINC41513755	CC(C)CN(Cc1c(O)ccc2c(-c3cc4cc(Cl)ccc4oc3=O)cc(=O)oc12)CC(C)C	-8.580774260034064
ZINC36032683	CCC(C)CN1C(=O)C(CC(C)C)NC12CCN(C(=O)c1ccc3c(c1)OCO3)CC2	-7.847627511048192
ZINC40993950	Cc1ccc(-c2noc(-c3c(NC(=O)C(C)Oc4ccc(C)c(C)c4)sc4c3CCCC4)n2)cc1	-9.225385879566572
ZINC35862507	Cc1ccc(C2c3cc(OCc4nc(C(=O)Nc5ccccc5)co4)ccc3CCN2C(=O)C2CC2)cc1	-9.877936094418011
ZINC03395943	C=CCn1c(SC(C)C(=O)Nc2cc([N+](=O)[O-])ccc2OC)nc2sc(CC)cc2c1=O	-7.6895745166636305
ZINC20285646	COC1=CCC(NC2=C(S(=O)(=O)c3ccc(C)cc3)C=C3C=C(Cl)CC=C3O2)=CC1Cl	-9.814109347259436
ZINC20755812	COc1ccc2[nH]c3c(c2c1)CCNC3C1C(=O)NC(=S)N(CCc2ccccc2)C1=O	-8.91323678104104
ZINC00847595	CCOC(=O)C1=C(C)NC2=C(C(=O)CC(c3ccc(OC)cc3)C2)C1c1ccc(O)c(OC)c1	-8.29223291635477
ZINC33479163	CCN1CCN(c2c(C=C3SC(=S)N(C(C)c4ccccc4)C3=O)c(C)c(C#N)c(=O)n2CC)CC1	-7.552144899987754
ZINC39940582	CC1=C(C(=O)Nc2ccccc2)C(c2ccccc2)C2=C(N1)SC1C(=O)NC(=O)NC21	-9.492186656646409
ZINC36624051	O=C(O)C1CSC(c2ccc(COc3ccc(Br)cc3)o2)N1	-7.890628386845588
ZINC28288652	O=C(NCC(c1ccc(Cl)cc1)N1CCCCC1)c1cc(=O)c2cc(Br)ccc2o1	-8.961930973292006
ZINC39607395	CCCOCCNC(=O)C1CN(C(=O)c2cccc3c2-c2ccccc2C3=O)CC12CCNCC2	-9.136800957951142
ZINC32957582	CCOC(=O)NC1C=CC2=C(COC(=O)C34CC5CC(CC(NC(C)=O)(C5)C3)C4)C=C(O)OC2=C1	-9.761910503678454
ZINC58147948	COc1ccc(Cl)cc1C(=O)N1CCCC1C(=O)NCC(c1ccc(C)cc1)N1CCCC1	-8.115862279781284
ZINC39606407	CCC(C)CNC(=O)C1CN(C(=O)c2cccnc2Oc2ccccc2)CC12CCNCC2	-8.170519836502722
ZINC43261428	CC(N)C(c1ccc(Br)s1)N(C)Cc1cccc(Br)c1	-6.961225980907991
ZINC15866347	Cc1ccc(C2CC(c3ccc(C(C)C)cc3)n3nnnc3N2)cc1C	-8.945689869020116
ZINC41006519	CCOc1ccc(C2C(C(=O)Nc3ccccc3C)C(=O)CC(C)(O)C2C(=O)Nc2ccccc2C)cc1	-7.190059094817168
ZINC63478737	CCN1C2CC3c4ccccc4NC3C1c1c(n(-c3cccc(Cl)c3)c(=O)[nH]c1=O)O2	-8.382008128307648
ZINC21589551	CC1=C2C=CC(NC(=O)c3csc(C4=CC=[SH]C4)n3)C=C2OC(O)=C1	-8.97552322582138
ZINC66194286	CCCN1CCC(N(C)C(=O)NCC2CCN(C(=O)OC(C)(C)C)CC2)CC1	-6.6334423509765905
ZINC63492373	CC(=O)Oc1ccc2c(c1C)OC(=O)C(CCC(=O)NCCc1c[nH]c3ccc(Cl)cc13)C2C	-8.680768806452942
ZINC27796102	Cc1nn(-c2ccc(Cl)cc2)c2sc(C(=O)OCC(=O)N(C)CC(=O)NC(C)(C)C)cc12	-7.985997381069621
ZINC36073412	Cc1ccc(C)c(CN(Cc2nc(C(=O)NCC(C)C)co2)C(C)c2ccccc2)c1	-9.370888171302157
ZINC63485961	CC1c2cc3c4c(oc3cc2OC(=O)C1CC(=O)NCCc1c[nH]c2ccc(F)cc12)CCCC4	-9.854355148909946
ZINC05615917	COC(=O)C1(c2ccc(N(C)C)cc2OC)CC2CCCN(CCc3c1[nH]c1ccccc31)C2	-8.246158920724103
ZINC39977011	O=S(=O)(NC1=Nc2ccccc2NC1Nc1ccc(Cl)c(Cl)c1)c1cccc2nsnc12	-9.234427647026914
ZINC36303608	Cc1nn(-c2ccccc2)c(Oc2ccccc2Cl)c1CN(CC(O)COC(C)(C)C)CC1CC1	-7.61818866495941
ZINC36820123	CCNC(c1ccc(C(C)C)cc1)c1cc(Br)ccc1F	-7.2148152507293615
ZINC27595941	CCc1ccc(C(CNC(=O)C(C)SCc2nc3sc(C)c(C)c3c(=O)[nH]2)N(C)C)cc1	-7.340494842543932
ZINC20190936	CCSCCOC(=O)C1=C(C)NC2=C(C(=O)CC(c3cccs3)C2)C1c1coc2ccccc2c1=O	-7.461638947680266
ZINC39673811	CCCC(C)NC(=O)C1CN(C(=O)c2ccc(Oc3ccccc3)nc2)CC12CCNCC2	-8.150782131626938
ZINC02128807	O=C1C2C(Cc3ccc(O)c(O)c3)NC3(C(=O)Nc4ccccc43)C2C(=O)N1c1ccc(Cl)cc1	-9.642617773114106
ZINC09541629	CCOc1cccc(C2CC(c3ccc(CC)cc3)=NC(c3ccc(Br)cc3)N2)c1O	-8.896448790075135
ZINC03337867	CC(NC(=O)c1ccccc1NC(=O)CN1C(=O)NC2(CCc3ccccc3C2)C1=O)c1ccccc1	-10.222772172153086
ZINC13813406	CS(=O)(=O)N1Cc2cc(-c3ccccc3)ccc2N(CC2=CNCN2)CC1Cc1ccncc1	-8.013336278149847
ZINC62952777	CCC1(CC)CCN(S(=O)(=O)c2ccc(O)c(N)c2)CC1	-7.227676705394274
ZINC13096346	CCc1cc2oc(=O)cc(CN3C(=O)NC(CC(C)C)(c4ccccc4)C3=O)c2cc1Cl	-8.611354680238975
ZINC13215628	Cc1ccc(C(=O)C2=C(O)C(=O)N(c3cc(C(=O)O)ccc3C)C2c2ccc([N+](=O)[O-])cc2)cc1	-9.675534558831469
ZINC21138384	CC(Sc1nc2ccccc2c(=O)n1CCN(C(C)C)C(C)C)C(=O)Nc1ccccc1.O=NO	-8.634763611093824
ZINC20322605	CC1=C(C(=O)OC2CCCC2)C(c2coc3ccc(Cl)cc3c2=O)C2=C(CC(c3ccco3)CC2=O)N1	-8.751805061680312
ZINC38687147	CC(C)(C)c1ccc(C2C(C#N)=C(N)Oc3cc(OC(=O)C4COc5ccccc5O4)ccc32)cc1	-9.066376254124357
ZINC10166684	COCC(C)NC(=O)C1C(=O)N=C2SC=C(C)N2C1=O	-6.709127033867517
ZINC58890821	Cc1cc(C=NNC(=O)CCC(O)c2ccccc2)c(C)n1-c1ccc(Oc2ccc([N+](=O)[O-])cn2)cc1	-9.464169889994333
ZINC10063935	COCCN1C(NC(=O)Cc2cc(C)ccc2C)=[SH]C2=CC(S(N)(=O)=O)C=CC21	-8.148457520709945
ZINC12678658	N#CC(C(=O)CSc1nc2ccccc2c(=O)n1CCC1=CCCCC1)=C1Nc2ccccc2N1	-9.010694105700622
ZINC35886276	Cc1ccc(C(=O)N2CC(CN3CCC(Cc4ccccc4)CC3)C(c3cccc(F)c3)C2)cc1	-9.271824219528243
ZINC09479072	O=C(CNC(c1ccc2c(c1)CCC2)c1cccs1)Nc1ccccc1OC(F)F	-9.092310855751863
ZINC07982104	CN(CC(=O)Nc1cccc2ccccc12)Cc1nc2ccccc2c(=O)[nH]1	-9.195958850283873
ZINC40444944	CC1Oc2c(C(=O)NCc3cc[nH]n3)cccc2C1C	-7.691952499223935
ZINC44998767	O=C(NCCn1c(=O)[nH]c2ccccc21)c1ccccc1-n1nc(-c2ccccc2)cc1-c1ccccc1	-10.147380179217077
ZINC39159823	O=C1c2ccccc2NC(COc2cccc3ccccc23)N1N=Cc1c[nH]c2ccccc12	-9.717026971219695
ZINC39498479	O=CCC(NC=O)c1ccc(S(=O)(=O)Oc2ccccc2)c(O)c1S(=O)(=O)Oc1ccccc1	-8.026267744850275
ZINC58196677	Cc1sc2nc(CN3CCC(C)CC3)nc(NCC3CCN(C(C)C)C3)c2c1C	-7.946984963638745
ZINC38651523	Cc1cc(C)cc(OCC(=O)Oc2ccc3c(c2)OC(N)=C(C#N)C3c2cccc(Br)c2)c1	-9.955631632169048
ZINC00931330	Cc1ccc(N(C(=O)C2COc3ccccc3O2)C(C(=O)NC2CCCCC2)c2cn(C)nc2C)cc1	-9.177260935108391
ZINC09451981	CCOc1ccc(C2C(C(=O)c3ccc4c(c3)CC(C)O4)=C(O)C(=O)N2Cc2ccco2)cc1OCC	-7.628897889919826
ZINC35512488	COc1cc(C2c3c(oc4ccc(C)cc4c3=O)C(=O)N2c2nccs2)cc(Br)c1O	-8.964351942666152
ZINC16736640	C=CCOc1ccc(-c2nc3sc(=C4C(=O)N(CC(N)=O)c5ccccc54)c(=O)n3n2)cc1	-8.644036212462677
ZINC13065132	CCC(c1nnnn1Cc1ccco1)N(CCc1ccccc1)Cc1cc2ccc(C)c(C)c2[nH]c1=O	-9.239589205273303
ZINC04452491	Cc1nn(-c2nnc(NC3CCCCC3)nn2)c(C)c1Br	-7.611587275858655
ZINC36526771	CCCCC(CC)C(=O)N(C)C(C(=O)NCS(=O)(=O)c1ccc(C)cc1)c1c(O)cc(O)cc1O	-7.592962353432941
ZINC31054895	O=C(NCCC1=CCCCC1)C1CCCN(Cc2nc(-c3ccc(Cl)cc3Cl)no2)C1	-9.024815707016172
ZINC08859203	COc1ccc(NC(=S)NC(NC(=O)Cc2ccc(C)cc2)C(Cl)(Cl)Cl)c([N+](=O)[O-])c1	-7.9516079536010915
ZINC37351142	CC1CC1c1noc(N)c1-c1ccc2c(c1)OCCO2	-7.47482538888214
ZINC02374955	CCCSc1nc(SCC(=O)Nc2ccc(OC)cc2OC)c2c3c(sc2n1)COC(C)(C)C3	-7.6907101559951165
ZINC49122153	CCC1CCCCC1n1nnnc1-c1cc(N)ccc1F	-7.926294253493767
ZINC09315703	O=C1C(Cl)=C(N2CCN(c3ccc([N+](=O)[O-])c(NCc4ccccc4)c3)CC2)C(=O)c2ccccc21	-9.173972875268316
ZINC22320304	COc1ccc(CCCNC(=O)CN(c2cccc(Cl)c2)S(=O)(=O)c2ccc(C)cc2)cc1OC	-8.046593321548608
ZINC07282652	Cc1cc(C=NNc2c(F)c(F)nc(F)c2F)c(C)[nH]1	-7.966377910289237
ZINC19959964	CCOc1cccc(C2C3=C(CC(c4ccco4)CC3=O)Nc3nc(C)nn32)c1	-9.12016455718642
ZINC08441898	CCCOc1ccc(C2C3CN(C(=O)OC(C)(C)C)CC=C3C(C#N)=C(N)C2(C#N)C#N)cc1OCC	-7.524963070694903
ZINC41038598	CCC1CCC(N)(c2nc(-c3cccc(Br)c3)no2)CC1	-7.959171123407754
ZINC03012321	CC(C)(C)CC(C)(C)NC(=O)c1cc2n(n1)C(C(F)(F)F)CC(c1ccc3c(c1)OCO3)N2	-8.273666712916011
ZINC38652758	CC1(C)SC2C(N=C(O)C(C(=O)O)c3ccsc3)C(=O)N2C1C(=O)O	-6.899938780118334
ZINC16458603	CCC(C)N(CC(=O)N(Cc1cccn1Cc1ccccc1Cl)C1CCCCC1)C(=O)c1ccc(C)cc1	-8.406061472053894
ZINC24226719	CC(Sc1nnc(CN2CCCCC2)n1-c1ccc(OC(F)F)cc1)c1ccccc1.O=NO	-7.723037272250368
ZINC41000760	Cc1ccc(C(C)C)c(OC(C)C(=O)Nc2sc(C)c(C)c2-c2nc(-c3ccccc3)no2)c1	-8.755806543943653
ZINC12659322	C#CC1(O)CCC2C3CCC4=CC(=NOCC(=O)NC(CCCC(=N)N)C(=O)OC)CCC4(C)C3CCC21C	-8.216860625203829
ZINC22060477	CCOC(=O)C1=C(CN(C)CC(=O)Nc2ccccc2C(F)(F)F)NC(=O)NC1c1ccccc1	-8.617179610471975
ZINC32721827	O=C(CSc1nc2c(cnn2-c2ccccc2)c(=O)[nH]1)N1CCCC1c1cccs1	-8.694703672930896
ZINC40914117	COc1cc(C2C3=C(CCCC3=O)Nc3ncnn32)cc(Br)c1OCc1cccc(C)c1	-8.93689094719836
ZINC59170645	CCOC1=C2OC(Nc3ccc(S(N)(=O)=O)cc3)C(C(=O)NC3C=CCC=C3CC)=CC2C=CC1	-8.799045510365708
ZINC08741781	COc1ccc(C2NC(=O)NC(O)(C(F)(F)F)C2C(=O)c2cccs2)cc1OC	-7.555329787808667
ZINC38658149	C=CCOc1ccc(C2C(C#N)=C(N)Oc3cc(OC(=O)c4ccc(OC(C)C)cc4)ccc32)cc1	-8.276559862015961
ZINC39325514	O=C1Nc2cc3c(cc2CC1CN(Cc1ccccc1)S(=O)(=O)c1ccccc1Cl)OCCO3	-10.57813903220062
ZINC06443600	Cc1cccc2cc(C(c3nnnn3C3CCCC3)N(CCc3ccccc3)Cc3cccs3)c(=O)[nH]c12	-8.59267801946418
ZINC40044229	CCCOc1ccc(C2c3c(oc4ccc(CC)cc4c3=O)C(=O)N2Cc2ccc(C)cc2)cc1OCC	-7.606385935595072
ZINC44712474	O=[N+]([O-])c1ccc(Nc2ccc(Nc3ccc([N+](=O)[O-])cc3S(=O)(=O)O)cc2)c(S(=O)(=O)O)c1	-7.93212856035438
ZINC09591067	Cc1ccccc1-c1nc(NC(=O)CSc2nc3sc(C)c(C)c3c(=O)n2-c2ccccc2)ns1	-8.876641605997325
ZINC64450351	CC1=C2C(c3ccc(C(=O)O)cc3)CC(=O)NC2N(C2Nc3ccccc3N2)N1	-9.174925609484218
ZINC35504342	CCc1ccc(C2=C(C)C(=O)N(CC(=O)Nc3c(F)cc(F)cc3Br)S2(=O)=O)cc1	-8.579549244429286
ZINC36073573	Cc1ccc(CN(Cc2nc(C(=O)NC(C)c3ccccc3)co2)C(C)c2ccccc2)c(C)c1	-8.905084276824322
ZINC38651790	CCc1ccc(OC(C)C(=O)Oc2ccc3c(c2)OC(N)=C(C#N)C3c2ccc(Br)cc2)cc1	-8.277818179664184
ZINC67029020	CC1=C(C(=O)Nc2ccc([N+](=O)[O-])cc2)C(c2cscn2)NC(=S)N1	-8.136131282605641
