name	smiles	score
ZINC48035740	CC1Cc2cc([N+](=O)[O-])ccc2N1C(=O)C(=O)N(C)CC(N)=O	-7.582169040575073
ZINC15391754	CCc1nc2sc(C(c3ccccc3)N3CC(C)CC(C)C3)c(O)n2n1.O=NO	-7.078836563429602
ZINC14070019	Cc1c(C#N)c(NC(=O)COC(=O)CN2C(=O)C3CCCCC3C2=O)n(Cc2ccco2)c1C	-8.437076076104788
ZINC23667266	CC(c1ccc(F)c(F)c1)N(C)CC(=O)Nc1sccc1C(N)=O	-8.02256144825738
ZINC62001558	O=C1Nc2ccccc2C12CCNC2c1ccc2c(c1)OCCO2	-7.8542079762799535
ZINC09287403	Cc1ccccc1NC(=O)CC1SC(NC(=N)N)=NC1=O.O=NO	-7.756589441508417
ZINC08721690	O=C(NC(=S)Nc1ccc2nn(-c3cccc4ccccc34)nc2c1)c1cc([N+](=O)[O-])ccc1Cl	-10.021400219705718
ZINC00876614	CC1=C(C(=O)Nc2ccccc2C)C(c2cccc([N+](=O)[O-])c2)C2=C(CCCC2=O)N1	-9.739471796829308
ZINC36232156	CC(C)C(Br)C(=O)N1CCOC(C)(C)C1	-6.42029082316899
ZINC20907451	O=C(CSc1n[nH]c(NN=Cc2c(O)ccc3ccccc23)n1)Nc1ccc2c(c1)C(=O)NC2=O	-10.168623279383949
ZINC07052366	CC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1	-8.565038635469925
ZINC03912893	CCSc1nnc(NC(=O)Cn2nc(C)c([N+](=O)[O-])c2C)s1	-6.583671470365281
ZINC20205961	Cc1ccc(COc2ccc(C=C3C(=O)N=C4SN=C(S(C)(=O)=O)N4C3N)cc2)cc1	-10.02484667710573
ZINC39242917	CCC(SC1=NC2Nc3ccccc3C2N=N1)C(=O)Nc1ccc(NC(C)=O)cc1	-8.66124449903678
ZINC39708102	O=C(CSC1=NC2Nc3ccc(F)cc3C2N=N1)Nc1ccc(Cl)c([N+](=O)[O-])c1	-9.043579316378688
ZINC48927106	CC1(C)COCCN1c1ccc(N)c2ncccc12	-8.295321164041807
ZINC25525558	O=C1CCc2cc(S(=O)(=O)Nc3cccc(C#Cc4cccs4)c3)ccc2N1	-10.1400936985633
ZINC04185225	O=[N+]([O-])c1cc(NC2OCC(O)C(O)C2O)cc(Sc2ccccc2)c1	-8.35920928822011
ZINC39142701	CC1CC(NC(=O)CSc2nnc(-c3c[nH]c4ccccc34)o2)=NO1	-9.099628529698794
ZINC05830787	CC(OC(=O)c1cc(F)c(F)cc1Cl)C(=O)Nc1ccc(C(N)=O)cc1	-9.26072025424228
ZINC46642732	CC(C)n1ncc2cc(NC(=O)c3ccc(S(=O)(=O)N4CCCC4)o3)cnc21	-8.671579543176103
ZINC05387708	O=C(NN=Cc1sc2ccccc2c1O)c1cc(=O)[nH]c2ccccc12	-9.655859609904143
ZINC32987315	Cc1ccccc1NC(=O)c1nnc(CSCC(=O)N2CCN(C3=CCC=CN3)CC2)s1	-8.499812731430636
ZINC00038742	NC(=O)c1c(NC(=O)c2ccccc2[N+](=O)[O-])sc2c1CCCC2	-8.067168105025491
ZINC58993555	O=C(CSc1n[nH]c(NN=Cc2ccc([N+](=O)[O-])cc2)n1)Nc1cc(F)ccc1F	-9.23351442449304
ZINC67525245	CCCN1Cc2cccc(NC(=O)C(=O)NCc3cc(C(=O)OC)c(C)o3)c2C1	-8.367720420498141
ZINC40015369	CCOC(=O)C1CCN(C(=O)C2=C(N)N(Cc3cccnc3)c3nc4ccccn4c(=O)c3C2)CC1	-9.882258462866396
ZINC03352429	O=C(COC(=O)c1nn(-c2ccccc2)c(=O)c2ccccc12)Nc1cc([N+](=O)[O-])ccc1F	-11.02724596571329
ZINC04561897	COc1cc([N+](=O)[O-])cc(C=NNC(=O)CNc2cccc3ccccc23)c1O	-8.709849907289543
ZINC41261800	O=C(Nc1cccc2[nH]c(=O)oc12)C1CCCO1	-7.68379099113895
ZINC09024747	O=S1(=O)CC(O)C(S(=O)(=O)NCCc2nnc(S(=O)(=O)Cc3ccccc3F)o2)C1	-8.564525842747269
ZINC05829335	CC1=C(C(=O)OC(C)(C)C)C(c2ccc3c(c2)OCCO3)NC(=S)N1	-8.040998618775856
ZINC39279818	CCC1=NNC2OC(N)=C(C#N)C(c3ccc(OC(C)C)cc3)C12	-7.875023013038243
ZINC20581700	CC1=C(C(=O)Nc2ccc3c(c2)OCCO3)C2(CCN(C(C)C)CC2)OC1=O	-9.78677439499504
ZINC66223272	Cc1c(NC(=O)C(=O)N2CCC(N3CCCC3)C2)c(=O)n(-c2ccccc2)n1C	-8.670364758280522
ZINC46883447	Cc1cc(NC(=O)C(C)(C)C)sc1C(=O)NCCN1CC(C)CC(C)C1	-7.698890045613956
ZINC34831458	O=C(CN1CCN(C(=O)c2csc(Nc3ccc(F)cc3)n2)CC1)NCC1CCCO1	-8.518898416996207
ZINC14135272	CC(C)c1ccc(-n2nnnc2SCC(=O)n2cc[nH]c2=O)cc1	-8.446676314708375
ZINC09147477	CC(=O)Nc1nnc(SCc2cc(=O)c(OC(=O)c3cc4ccccc4oc3=O)co2)s1	-9.161856319484075
ZINC39557612	O=C(CCc1[nH]nc2c1CCCC2)N1CCC2=NNC(C3CCC3)C2C1	-9.540245468208969
ZINC39024827	CC(C(=O)NC1=[SH]C2=CCC=CC2N1)n1c(=O)[nH]c2ccccc2c1=O	-8.73807532377084
ZINC19966489	CC(C)C(C)Nc1ccc2c(c1)C(=O)NC2=O	-8.086284780769805
ZINC25577441	CC(C)n1ncc2cc(NC(=O)C3CCCCN3S(C)(=O)=O)cnc21	-7.664456715365756
ZINC02375002	CSc1ccc(C=NNC(=O)c2nnn(-c3nonc3N)c2CN(C)C)cc1	-7.407621784071528
ZINC36329840	O=C(Nc1ccc(OC(F)F)c(Cl)c1)c1ccc(OS(=O)(=O)c2cccc([N+](=O)[O-])c2)cc1	-9.468563169025009
ZINC15399314	CC1(c2ccc(F)c(F)c2)NC(=O)N(Cc2nc(N)nc(N)n2)C1=O	-8.531134623425647
ZINC35516584	N#CC(=Cc1c[nH]nc1-c1cccc([N+](=O)[O-])c1)c1nc2ccccc2[nH]1	-9.295536021986905
ZINC12554127	CCC1(C)NC(=O)N(NC(=O)CN(C)Cc2ccccc2N2CCCC2)C1=O	-9.095118908721307
ZINC38576740	COc1ccccc1C1SCC(=O)NC2C1=C(C)NN2C1=NC=NC2NCNC12	-9.194192346708292
ZINC09076300	NC(=O)C1(N2CCCCC2)CCN(C2CC(=O)N(c3ccc(Cl)c(C(F)(F)F)c3)C2=O)CC1	-9.757152924059634
ZINC53105526	CC1CCCC(CO)(NC(=O)CN2C(=O)CNC2=O)C1	-6.992804873365355
ZINC13427108	CN1C(=O)N(C)C(NC(=O)NC(C)(C)CO)C1NC(=O)NC(C)(C)CO	-6.9327378541885745
ZINC05538361	N#CC(=Cc1cc(O)c(O)c(O)c1)C(=O)NCCCCCNC(=O)C(C#N)=Cc1cc(O)c(O)c(O)c1	-8.050839495901423
ZINC66446753	Cc1cc([N+](=O)[O-])sc1N1CCC(NS(=O)(=O)c2cccs2)CC1	-7.591979449699353
ZINC10186406	CCOC(=O)C1=C(N)Oc2c(oc(CO)cc2=O)C12C(=O)N(CC(N)=O)c1ccccc12	-5.76580291877224
ZINC67457437	CN(C)C(CNC(=O)NCC(O)c1ccc2ccccc2c1)c1ccsc1	-8.425723119402582
ZINC08712244	Cc1noc(C)c1COc1cccc(C(=O)OCC(=O)NN2C(=O)NC3(CCC(C)CC3)C2=O)c1	-10.070812968995675
ZINC38828263	CCOC(=O)C1CCN(c2nc3c(c(=O)[nH]2)C(C(=O)Nc2ccccc2[N+](=O)[O-])CC(=O)N3)CC1	-9.729928340596919
ZINC56611278	CC1CC(C)CN(CC(C)NC(=O)Nc2ccc(CC(=O)NC(C)C)cc2)C1	-8.452692989410487
ZINC41076919	Cc1ccc(C)c(OCC(=O)Nc2ccccc2OCc2cc(=O)n3c(ncn3CC(C)C)n2)c1	-9.176411961840099
ZINC64648347	Cc1ccc2c(c1)NC(CNC(=O)CN(C)S(=O)(=O)c1cc3c(cc1C)NC(=O)CO3)N2	-8.902870401531343
ZINC40517288	O=[N+]([O-])c1nn(C2CCCC2)cc1Br	-6.30599533479075
ZINC36698001	COC(=O)c1c(C)[nH]c(C(=O)N2c3ccccc3CC2C)c1C	-8.296944470763131
ZINC24988188	CN(CC(=O)Nc1ccc2c(c1)OCCCO2)CC(=O)Nc1c(Cl)cccc1Cl.O=NO	-8.875456819214621
ZINC23465943	CC(C)Cc1n[nH]c2c1CN(Cc1ccc(-c3ccn[nH]3)o1)CC2	-8.338772827719172
ZINC40377039	CC(C)(NS(=O)(=O)c1cccc2nsnc12)C(N)=NO	-7.371884628570145
ZINC63478458	COc1ccc2c(CCNC(=O)CSC3NNNN3c3ccc(Br)cc3)c[nH]c2c1	-8.789993950306208
ZINC59892406	CC(CC(C)C)=NNc1nc(SCCC(=O)Nc2ccc(S(=O)(=O)NC3CCCCC3)cc2)n[nH]1	-8.559174864849542
ZINC66952166	NC(=O)c1cc(NC(=O)N2CCC(NC(=O)CC3CCCC3)CC2)ccc1F	-9.21615854682341
ZINC01507903	CC1(C)CC(NC(=O)CN(C2CCCCC2)S(=O)(=O)c2cccs2)CC(C)(C)N1	-8.33728755169539
ZINC58311426	Cc1ccc(C(=O)N(C)C)cc1NC(=O)c1cccc(NC(=O)NC(C)C)c1	-9.797070417316817
ZINC34685231	O=C(O)C1CSC(c2cc(F)ccc2F)N1	-7.0920658149225595
ZINC39159715	CC1=C(C(c2ccccc2)N2N=NNC2N)C(C)N=N1	-7.912618649226022
ZINC38669309	CCOC(=O)N1CCN(CC(=O)NC2c3c(Cl)cccc3NC2C(=O)OC)CC1	-8.379284337648718
ZINC17358610	CC1CCCCC12NC(=O)N(CC(=O)NNC(=O)c1ccccc1Br)C2=O	-9.52141900061751
ZINC29594048	COc1cc(OC)c(C2=CCN(CC3=C4C=CC(NC(C)=O)C=C4OC(O)=C3)CC2)c(OC)c1	-9.03974692917783
ZINC09239454	CCCc1nnc2n1NC(c1ccc(OCC)cc1)C(C(=O)Nc1cc(Cl)ccc1C)S2	-8.281427496410199
ZINC04372258	CCOc1ccc(N2C(=S)NC3CC2(C)Oc2ccc(C(=O)OC)cc23)cc1	-7.792471639461051
ZINC00729573	Cc1ccc(C2CC(=O)C3=C(C2)Nc2ccccc2NC3c2ccc(C)s2)cc1	-9.521087200598323
ZINC64044450	COc1cc(N2C(=O)C(C3NCCC4c5ccccc5NC43)C(O)NC2O)cc(OC)c1OC	-8.596776873461712
ZINC36257478	COC(=O)C1=C(Nc2ccc(Cl)cc2)[SH]=C(Cc2ccc(O)c([N+](=O)[O-])c2)C1=O	-8.602421054951513
ZINC38804295	CCOC(=O)C1=C(C)C(C(C)=NNC(N)=O)=NC1C	-7.1288750155088385
ZINC13041602	O=C(NNS(=O)(=O)c1ccc2c(c1)CCCC2)c1ccc2c(=O)n3c(nc2c1)CCCCC3	-11.911878804053686
ZINC66856625	CSCCC(NC(N)=O)C(=O)Nc1ccc(-c2nnc3n2CCCC3)cc1	-8.533035755636154
ZINC05673346	CCOc1ccccc1C1SCC(O)=Nc2c1c(O)nn2C1CCOC(C)(C)C1	-9.264282396839366
ZINC13702473	CCOC(=O)N1CCc2c(sc(NC(=O)c3ccn(CC)n3)c2C#N)C1	-7.867214587958411
ZINC36609062	Cc1ccc(S(=O)(=O)CNC(=O)C(c2c(O)cc(O)cc2O)N(C=O)c2ccccc2)cc1	-8.700243632328108
ZINC09414399	CC1(c2cccc(-n3cnnn3)c2)NC(=O)N(CC(=O)c2ccc(Cl)s2)C1=O	-8.898311967079543
ZINC37868205	CCOC(=O)N1CCC(N2C(=O)c3ccccc3C2Nc2ccc3c(c2)OC(O)=CC3C)CC1	-9.853001144569985
ZINC23311680	CCNC(=O)N1CCC(n2cc(CN3CCCC3c3nccs3)nn2)CC1	-8.027559785340726
ZINC37877477	OC1COCC1Nc1ccc2c(c1)OC(F)(F)O2	-7.438312955873963
ZINC43670776	Cc1nn(C(C)c2ccc(Cl)c(Cl)c2)c(N)c1[N+](=O)[O-]	-8.046655279304774
ZINC40623670	CN1CCN(Nc2cc(NNC(=O)c3ccc(Cl)cc3Cl)ncn2)CC1.O=NO	-8.511760260964575
ZINC37393959	Nc1ccc(S(=O)(=O)NC2CCC(O)CC2)cc1[N+](=O)[O-]	-7.8403099799195335
ZINC63767064	Cc1cc(=O)[nH]c(SCC(=O)NC2SC3CCCCC3C2C(N)=O)n1	-7.012096451673162
ZINC39769717	CCc1ccc2c(c1)C1NNC(NN=Cc3cc(OC)ccc3OC)=NC1N2	-8.982036975503835
ZINC36275861	CC1(C)CC2CC(C)(CN2Cc2nnc3ccc(N)cn23)C1	-8.060325019762278
ZINC02341646	CC(=O)NC1=NN(C(C)=O)C2(S1)C(=O)N(CCN1CCCCC1)c1ccccc12	-8.796051909167513
ZINC11432930	CC(OC(=O)c1cccc(S(=O)(=O)N2CCCC2)c1)C(=O)Nc1ccnn1C(C)C	-9.124724408752346
ZINC16012783	Cc1c(Cl)ccc2c1NC(=O)C21NC(CC(N)=O)C2C(=O)N(Cc3ccccc3Cl)C(=O)C21	-9.11765612093371
ZINC36603043	Cc1ccc(CN(C(=O)c2ccc([N+](=O)[O-])cc2)C(C(=O)NC2CCCCC2)c2ccccc2O)o1	-7.674682896047362
ZINC43268562	O=C(Cn1cccn1)NC1=[SH]C2=C(CCN(Cc3ccccc3)C2)N1.O=NO	-8.101716309692643
ZINC02978447	COc1ccc(C(=O)NC(=S)Nc2ccc(-c3nc4ccc(C)cc4o3)cc2)cc1[N+](=O)[O-]	-9.16851920570437
ZINC43763797	CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OP(=O)(O)O)C(O)C2O)N(C)C1	-6.622217762096683
ZINC47600600	CCC(CO)NC(=O)NCC(c1c(F)cccc1Cl)N1CCCC1	-7.539958296869214
ZINC39558847	CNc1ccc([N+](=O)[O-])cc1C(=O)NCC(=O)Nc1ccc2[nH]c(=O)[nH]c2c1	-8.623633525889518
ZINC40267231	O=C1CC(C(=O)Nc2ccccc2Cl)c2c(nc(Nc3ccccc3)[nH]c2=O)N1	-9.237967272144184
ZINC13684681	CC(=NNC(=S)NC(C)C)c1ccc(Cl)c([N+](=O)[O-])c1	-7.293639329771103
ZINC22895134	Cc1ccc(S(=O)(=O)N(C)CC(=O)NNC(=O)c2sc3nc(C4CC4)nc(C)c3c2C)cc1	-8.921243571636799
CHEMBL187586	NC1NC(N2CCN(Cc3c(Cl)cncc3Cl)CC2)=Nc2nc(-c3ccco3)nn21	-8.732212333762583
ZINC32535881	CCOC(=O)c1c(NC(=O)CCn2c(=O)cc(C)c3c(C)nn(-c4ccccc4)c32)oc(C)c1C(C)=O	-8.710901354928245
ZINC20805240	Cc1nn(C(C)C)c(C)c1C=NNc1nnc(SCC(=O)Nc2ccccc2Br)n1N	-8.4724291216512
ZINC11978116	COc1cc(CN2CCc3nnc(C(CC(C)C)NC(C)=O)n3CC2)cc(OC)c1O	-7.780694340187348
ZINC11397559	COC(=O)c1c(NC(=O)COC(=O)c2cccc([N+](=O)[O-])c2C)sc2c1CCC2	-8.128591573624517
ZINC66746311	COC(=O)Nc1cc(NC(=O)c2csc(S(N)(=O)=O)c2)ccc1F	-7.579188843378607
ZINC08091682	CNC(=O)COC(=O)C=Cc1ccc(S(=O)(=O)Nc2ccc(OC)cc2)cc1	-8.40388483506304
ZINC06149283	CCOC(=O)C1CCN(C(c2cc3ccc(C)cc3[nH]c2=O)c2nnnn2C(C)(C)CC)CC1	-7.603867402274934
ZINC18181436	CCN1C(=O)CC(NNC(=O)CCCCC(=O)NNC2CC(=O)N(CC)C2=O)C1=O	-7.625325918541159
ZINC48704700	O=C(NCC1COc2ccccc2O1)C(=O)Nc1ccc2c(c1)OC(F)(F)O2	-9.416990806963447
ZINC42109373	N#Cc1ccc(NC2C(=O)Nc3c(Cl)cccc32)cc1	-8.159399589136951
ZINC39628547	Cc1ccc(Oc2ncccc2C(=O)N2CC(C(=O)NCCCN3CCCCC3C)C3(CCNCC3)C2)cc1	-9.801901597903234
ZINC64778658	CC(C)CNC(=O)CNC(=O)C(=O)n1ccc2cc(S(N)(=O)=O)ccc21	-8.056985061786312
ZINC06195826	Cc1ccc(C)c(N2CCN(C(c3cc4cc(C)c(C)cc4[nH]c3=O)c3nnnn3CC3CCCO3)CC2)c1	-9.324361487991128
ZINC04748482	O=C(CC12CC3CC(CC(C3)C1)C2)NNC(=O)c1ccc([N+](=O)[O-])cc1	-8.958928674895507
ZINC42810899	COCCS(=O)(=O)Nc1cccc(C(N)=NO)c1	-6.527528195898093
ZINC41787011	Cc1ccc(NC(=O)C(=O)NCCCCN2CCCCC2C)cc1-n1cnnn1	-8.759075287828017
ZINC39993606	COCCN1C(N)=C(C(=O)Nc2ccc(C)c(C)c2)Cc2c1nc1c(C)cccn1c2=O	-9.891022935829458
ZINC40384336	Cc1ccc(NS(=O)(=O)N2CCCC2)cc1S(N)(=O)=O	-7.511974691858679
ZINC27937166	Cn1cnc(S(=O)(=O)Oc2ccc(Oc3ccccc3)cc2)c1Cl	-8.752435258662283
ZINC13237189	CN(C(=O)CSc1nc2cc(C(=O)O)ccc2c(=O)n1-c1ccccc1F)C1(C#N)CCCCC1	-9.424751686110167
ZINC40590474	O=C(O)CNC(=O)CNC(=O)NC1CCS(=O)(=O)CC1	-6.209468152597356
ZINC67564419	CNC(=O)c1cccc(NC(=O)N2CC(C)OC(c3ccccc3)C2)c1C	-9.676083605590385
ZINC51604549	N#CCc1ccc(NC2(C(=O)O)CCSCC2)cc1	-6.565406116491576
ZINC35355820	CC1CCCC(Nc2cc3c(cc2N)CCC(=O)N3)C1C	-8.74607413843538
ZINC39604323	CCOCCCNC(=O)C1CN(C(=O)C2CCCN2C(=O)C(F)(F)F)CC12CCNCC2	-7.409554945063264
ZINC32944036	CC1CN(C(=O)C2CC2)c2cc(S(=O)(=O)Nc3ccc(S(N)(=O)=O)cc3)ccc2S1	-9.771965940688773
ZINC39969340	COc1ccc2c(c1)NC(C(C#N)=Cc1ccccc1OCc1ccc([N+](=O)[O-])cc1)N2	-8.22098639816846
ZINC52283695	COc1ccc(CN2c3ccc(S(N)(=O)=O)cc3CC2C)cc1[N+](=O)[O-]	-7.921485951139464
ZINC65146841	O=C(CCN1C(=O)NC2(CCCCC2)C1=O)NNC(=O)NCC1CCCO1	-8.007586546876974
ZINC56546237	Cc1c(NC(=O)N2CCCC2C2CCCC2)cccc1[N+](=O)[O-]	-8.560034878038637
ZINC55012849	Cc1ccc(NC(=O)c2c[nH]c(=O)c(Cl)c2)cc1[N+](=O)[O-]	-8.128071531996419
ZINC14768423	CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12	-8.93859133312711
ZINC24764433	COc1ccc(C2(C)NC(=O)N(NC(=O)CN3CCN(CC=Cc4ccccc4)CC3)C2=O)cc1	-9.215298901750867
ZINC11521846	Cc1ccc(NC(=O)C(C)N2CCN(c3cccc4cnccc34)CC2)cc1F.O=NO	-10.019406953937668
ZINC64019965	CC(NC(=O)C(Cc1c[nH]c2ccccc12)N1C(=O)c2ccccc2NC1O)C(=O)O	-8.742150650573492
ZINC45900832	COc1cc(OC)c2[nH]c(C(=O)Nc3nnc(C4CCCCC4)s3)cc2c1	-8.644966995741372
ZINC53058539	CNC(=O)NC(C)(C)C(=O)NNC(=O)c1cccc([N+](=O)[O-])c1	-8.190395328213393
ZINC23483146	CC(Sc1nnc(C(C)N(C)C)n1-c1ccc(F)cc1)C(=O)Nc1ccccc1Cl.O=NO	-9.144691161658702
ZINC15417521	COc1ccc(NC(=O)CN2CCn3cccc3C2C)cc1S(=O)(=O)N(C)C	-7.9409384792545685
ZINC30911209	CCC1(c2ccccc2)NC(=O)N(NC(=O)CN2CCN(c3ccccc3)CC2)C1=O.O=NO	-9.191943749025077
ZINC16101349	Cc1cc(S(=O)(=O)Nc2cccc(S(N)(=O)=O)c2)ccc1Br	-8.174596867946628
ZINC51362669	Cn1c(=O)oc2cc(C(Cl)c3ccc(F)c(F)c3)ccc21	-9.653997450567893
ZINC39012526	COCC1=NNC2OC(N)=C(C#N)C(c3ccc(Cl)cc3)C12	-7.662213536893637
ZINC05706028	CC12CCC(CC1=NNc1nc(-c3ccc(O)c(O)c3)cs1)C2(C)C	-9.774733736709639
ZINC63698361	CC(=O)N1CCCc2cc(S(=O)(=O)N3CCCC(C(=O)NCC4Nc5ccc(C)cc5N4)C3)ccc21	-10.716528350322136
ZINC39674133	CC1=NNC(C)C1C(C)NC(=O)C1CN(C(=O)c2ccc(C)cc2)CC12CCNCC2	-8.269161339476305
ZINC36353368	COCCNC(=O)CC1C(=O)NCCN1S(=O)(=O)c1ccc(C(C)(C)C)cc1	-7.76004967262321
ZINC06196841	CCOc1ccc2[nH]c(=O)c(C(c3nnnn3CC3CCCO3)N3CCC(C)CC3)cc2c1	-9.354759496907787
ZINC08924532	O=C(CN1C(=O)NC2(CCCc3ccccc32)C1=O)N(Cc1ccco1)C1=CCCCC1	-9.379810156111521
ZINC51583243	CC(C)c1ccc(NC(=O)N2CCOC(C(N)=O)C2)cc1	-8.025295688732806
ZINC09191427	Cc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCCC3C(=O)NC3CC(C)(C)NC(C)(C)C3)CC2)cc1	-9.682635227839707
ZINC05286485	O=c1[nH]c2ccccc2nc1C(=NNc1ccccc1F)C(O)C(O)CO	-8.439383032467406
ZINC36508826	CCCCCCN(C(=O)CC(C)C)C(C(=O)NC(C)(C)CC(C)(C)C)c1ccc(N(C)C)cc1	-8.15669078396667
ZINC53511329	CNC(=O)NC(C)(C)C(=O)Nc1ccc(-n2nccn2)cc1	-7.997377951911664
ZINC06402365	NS(=O)(=O)c1ccc(NC(=S)N2CCN(c3cccc(O)c3)CC2)cc1	-7.995195345459146
ZINC03427838	CC(C(=O)Nc1ccc2c(c1)OCCO2)N1CCN(S(=O)(=O)c2cccs2)CC1	-8.248154906841181
ZINC55298257	O=C(c1cc(Cl)sc1Cl)C1COCCO1	-6.4014268877314935
ZINC35700909	CCOC(=O)C1=C(C)N=C2SC=C(CC(=O)N3CCCC3)N2C1c1ccc(C(C)C)cc1	-6.197230036839851
ZINC12463100	COc1ccc(C2c3c(O)n[nH]c3CC(C)(O)C2C(=O)Nc2ccccc2C)cc1	-8.706123651979976
ZINC51145868	NNc1ccc(CN2CCCC(O)C2)cc1.O=NO	-7.588569467996991
ZINC39570423	COc1ccc(C2(C)NC(=O)N(CC3=C4C=CC(NC(C)=O)C=C4OC(O)=C3)C2=O)cc1	-10.132411870036515
ZINC35516790	CCOc1ccc(NC2=NC(=O)SC2=Cc2cccn2-c2ccc([N+](=O)[O-])cc2)cc1	-8.666608044980084
ZINC09651580	Cc1ccc(-n2ccn3c(SCC(=O)Nc4c(C)cc(C)cc4C)nnc23)cc1	-9.397041772908839
ZINC29345336	COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CCC21	-7.901564832659131
ZINC40661442	O=[N+]([O-])c1c(NCCCN2C=CNC2)ncnc1Oc1ccc(Br)cc1	-7.784717547214419
ZINC39687678	CC1=C(N2CCC(NC(=O)C3CN(C(=O)C4COc5ccccc5O4)CC34CCNCC4)CC2)NC=CC1	-9.51831498616052
ZINC09551151	NC(=O)NC(=O)COC(=O)CCNC1=NS(=O)(=O)c2ccccc21	-8.062286250151638
ZINC19322344	Cc1ccc(C)c(NC(=S)NC23CN4CN(CN(C4)C2)C3)c1	-8.109242793893838
ZINC39603263	COCCNC(=O)C1CN(C(=O)c2ccccc2OC(C)=O)CC12CCNCC2	-6.6729111197640965
ZINC34789577	O=C(NC1CCCc2ccccc21)c1n[nH]c2c1CN(C(=O)c1ccc([N+](=O)[O-])cc1)CC2	-9.341095533822843
ZINC03534186	NC(=O)c1c(NC(=O)CN2C(=O)NC3(CCc4ccccc43)C2=O)sc2c1CCC2	-9.522470997956857
ZINC39539596	Cc1ccc(F)c(NC(=O)C2CC(=O)Nc3ccccc32)c1	-8.917745152043922
ZINC51820166	CC(O)CN(C)C(=O)Nc1ccc([N+](=O)[O-])cc1	-6.759937237457815
ZINC42901888	CC(C)C(Sc1nc2ccccc2o1)C(=O)N1CC(=O)Nc2ccccc21	-8.093968869229643
ZINC23943691	O=C(CSc1nnc2c(Cl)cc(Cl)cn12)Nc1cccc(S(=O)(=O)N=C2CCCN2)c1	-9.217853024937204
ZINC19774667	COc1ccc(C2C(C#N)=C(C)NC3=C2C(=O)CCC3)c(OC)c1	-5.793924655183957
ZINC06283266	CC1CCCN(C(c2cc3cc4c(cc3[nH]c2=O)OCCO4)c2nnnn2C2CCCC2)C1	-10.007440656941652
ZINC51644958	C#CCNC(=O)CNC(=O)Nc1ccc(N(C)C(C)=O)cc1	-7.219509010639738
ZINC62966608	CN(C)C1CCN(S(=O)(=O)c2ccc(O)c(C(=O)O)c2)C1	-7.820280865920177
ZINC09013078	CC1(C)CC2=C(CO1)C(N1CCOCC1)NC1=[SH]c3c(ncnc3N3CCN(CCO)CC3)C12	-8.80355736730544
ZINC09563360	CSCCN1C(=NC(C)=O)SC2=CC(Br)C=CC21	-6.6453718989710975
ZINC37519177	Cc1nn(C)c(C)c1S(=O)(=O)NC1=CNC(N)=CC1	-7.7222395541948945
