name	smiles	score
ZINC40404054	OC(COCc1ccccc1)CN(Cc1ccccc1F)CC1CC(c2ccc(Cl)c(Cl)c2)=NO1	-8.451808133991111
ZINC13978616	CCc1ccc(OCC(=O)NC(=S)NNC(=O)COc2cc(C)ccc2C(C)C)c(Br)c1	-6.5079902717005425
ZINC27526023	C=CCNC(=S)c1c(-c2ccc(Cl)cc2)c2c3n(c(CNc4ccc(F)cc4)nn13)CCCC2	-7.890565220286881
ZINC40170553	CC1=CC2=C(C)C=C3NNC(SC(C)C(=O)Nc4nc(C)cs4)N3C2=C(C)C1	-7.695787379817423
ZINC40981743	CCCSc1nc2n(n1)C(c1ccc(OCc3c(Cl)cccc3Cl)cc1)C1=C(CCCC1=O)N2	-8.759831759734
ZINC38965579	COc1ccc(S(=O)(=O)NC2=Nc3ccccc3NC2Nc2ccc(Br)cc2)cc1	-8.40519638977683
ZINC06257995	O=S(=O)(NC1c2cccc3cccc(c23)C1Nc1ccc(O)cc1)c1ccccc1	-9.251188317489797
ZINC25308824	CC1=CC(C)=C2C(=[SH]C3=C2NC(c2ccccc2OCc2ccccn2)NC3=O)N1	-9.23325465569489
ZINC37915600	CCC1CCCN1S(=O)(=O)c1ccc(C#CCN)cc1Cl	-7.396820551899716
ZINC01211022	COc1ccc(C2CC(=O)C3=C(C2)Nc2ccccc2N(C(C)=O)C3c2cccc([N+](=O)[O-])c2)cc1	-9.323074762373041
ZINC36206365	CCCC(=O)OCC(O)CN(Cc1nc2scc(-c3cccc(OC)c3)c2c(=O)[nH]1)C(C)C	-7.884176796777944
ZINC14463989	CN(C)S(=O)(=O)c1ccc2c(c1)C1CCCC1C(c1cccc3ccccc13)N2	-8.066586420974565
ZINC40568847	CCOC(=O)C1=C(N)Oc2[nH]nc(C)c2C12C(=O)N(Cc1ccccc1)c1ccccc12	-8.202470522969119
ZINC52517083	Cc1cc(CN(C)Cc2cc(Br)cs2)oc1CN	-6.250089794989229
ZINC06935033	CCN(CC)CC(O)CN1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1	-7.064030006509555
ZINC06134796	CC(C)COC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NN=Cc1c(O)ccc2ccccc12	-8.123922127355879
ZINC39983912	Cc1nc(NC(=O)C2CCN(C3=NN4C(=NNC4C(C)C)C=C3)CC2)sc1C	-8.13742708810501
ZINC12381548	Cn1c(NCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)nc2ccccc21	-7.51514922266544
ZINC00697640	CC(=O)N1CCN(C(=O)Cc2csc(NC(=O)CN(CC(C)C)C(=O)c3ccc(C)cc3)n2)CC1	-7.699386457480394
ZINC64348414	O=C1C2CC3c4ccccc4NC3C(c3cccc([N+](=O)[O-])c3)N2C(=O)CN1Cc1ccc(F)cc1	-9.36888219262655
ZINC19850276	O=C(CCc1nc2ccc(F)cc2[nH]1)NCCN1Cc2ccccc2OC(c2ccccc2)C1	-9.58573872280483
ZINC02381337	COc1ccc(C=NNC(=O)CSc2nnc(-c3ccc(Br)cc3)n2C)cc1	-7.606143420182395
ZINC22852035	CC1CC(C)CN(C(C2=[SH]c3nc(-c4ccco4)nn3C2=O)c2cccc(Br)c2)C1	-8.06410678551325
ZINC63512102	Cc1nc(C2(NCc3cccc4ccccc34)CCCCCC2)no1	-8.9219553230295
ZINC09216245	CC(C)CC1NC2(C(=O)Nc3ccc(Cl)cc32)C2C(=O)N(CCc3ccccc3)C(=O)C12	-8.844621272146743
ZINC03173474	O=C(CC(=O)NN=Cc1ccc(Br)cc1)NN=Cc1ccc(Br)cc1	-7.469320304987693
ZINC08780692	O=C(NN=Cc1c2ccccc2cc2ccccc12)C1CCN(Cc2ccc(Cl)cc2)CC1	-9.474191526432664
CHEMBL394599	COc1nc2[nH]cc(C(=O)C(=O)N(C)C)c2cc1C(=O)N1CCc2c(cnn2-c2ccccc2Cl)C1	-8.257688703752537
ZINC38793476	CC(SC1NN=C(c2c[nH]c3ccccc23)N1c1ccc(Cl)cc1)C(=O)Nc1ccc(C#N)cc1	-7.6414565473859355
ZINC04545439	CCC1CCc2c(sc3c2C(O)=NC(c2cc(Br)ccc2O)N3)C1	-8.09635427296918
ZINC20989744	CC(Sc1nc2nn(-c3ccccc3)c(=O)c-2c2n1CCCCC2)C(=O)NC1CCCCC1C	-9.33363323841168
ZINC03245614	CCOC(=O)c1c(-c2ccccc2Cl)csc1NC(=O)CNCCc1ccccc1	-7.394471311718164
ZINC13543404	COc1ccc(N2CCC(CNC(=S)Nc3ccc(C)cc3C)C2)cc1	-7.967821803498278
ZINC37501014	COc1cc(CNCCC2CCCCC2)cc(Br)c1O	-7.2347626415081265
ZINC06445432	S=c1[nH]nc(C23CC4CC(CC(C4)C2)C3)n1-c1ccc2c(c1)OCO2	-8.101984215225443
ZINC63374811	CC(C)C(C(=O)NCCc1ccc(F)cc1)N1C(=O)N2CCC3c4ccccc4NC3C2(C)C1=O	-9.624839429012544
ZINC02296215	COc1ccccc1C(CCNC(C)c1ccc(Cl)cc1)c1ccco1	-7.54115248753078
ZINC40662023	CCN(C1=C(N)C(Nc2ncc(C(F)(F)F)cc2Cl)N=CN1)c1cccc(C)c1	-8.228154420058749
ZINC08919504	CCC(C)(C)C1CCc2c(sc3c2C(O)=NC(c2ccc(OC(=O)c4ccc5c(c4)OCO5)cc2)N3)C1	-9.011114829252438
ZINC41593364	O=C(Cc1c[nH]c2ccccc12)NCCCn1ccc2ccccc21	-8.817339735932695
ZINC07781529	NC(=O)NC(CC(=O)Nc1ccc2c(c1)OC1(CCCC1)O2)c1ccc(Cl)cc1	-9.298222101542692
ZINC64002270	Cc1ccc2c(c1)NC(SCC(=O)NCC1Cc3cc(-c4cncnc4)cc(Cl)c3O1)N2	-9.06552641823332
ZINC20493138	CCOc1ccccc1N(CC(=O)NN=Cc1ccc(Cl)cc1)S(=O)(=O)c1ccccc1	-8.500446036898637
ZINC49601985	COCCOC(=O)c1c(C)[nH]c(C(=O)NC2=[SH]C(C(=O)OC)=C(C)N2)c1C	-6.453316293606267
ZINC11027020	COc1ccccc1NC(NC(=O)C1C(C=C(Cl)Cl)C1(C)C)C(Cl)(Cl)Cl	-7.12061724853647
ZINC64167256	CC(C)C1C2Nc3ccccc3C2CCN1C(=O)CSC1=CC=C2NNC(c3cccnc3)N2N1	-9.0788864287392
ZINC05256098	O=C(Nc1cccs1)N1CCn2cccc2C1c1ccc(Cl)cc1	-7.109693359975589
ZINC09682227	CC(=O)n1ccc2cc(S(=O)(=O)NC(CC(C)C)C(=O)N3CCN(c4ccccc4F)CC3)ccc21	-8.600014645102968
ZINC36360344	COc1ccc(C2CC(=O)Nc3nc(N4CCCCC4)sc32)c(OC)c1OC	-8.018860560914755
ZINC13127165	CC1CC(c2ccccc2)n2nc(NC(=O)c3cccs3)nc2N1	-7.526774244154211
ZINC12635370	COc1ccc(C(c2nnnn2CS(=O)(=O)c2ccc(C)cc2)N2CCN(c3ncccn3)CC2)cc1	-8.13529497247177
ZINC05331688	Nc1ccc(C(Cc2ccccc2)n2nnc3ccccc32)cc1	-8.022851787855469
ZINC58848588	CCOc1ccc(NS(=O)(=O)c2ccc3c(c2)C2CCCC2C(c2ccc(Cl)c(Cl)c2)N3)cc1	-8.255803296752047
ZINC29451500	O=C1C(=O)N(Cc2cc(-c3cccs3)on2)C(=O)N1CCC1=CCCCC1	-8.41071514345042
ZINC16754898	O=C(CC1SC(=NS(=O)(=O)c2cccs2)N(c2ccccc2)C1=O)Nc1ccc(F)cc1	-7.961471338344746
ZINC39558810	O=C(COc1ccc(Br)cc1Cl)NCC(=O)Nc1ccc2[nH]c(=O)[nH]c2c1	-7.475775415927371
ZINC39430192	CCC(C)C1N=NC2=C1CN(C(=O)c1csc(-c3cccs3)n1)CC2	-7.090301686177057
ZINC38925704	COc1ccc(C2NNC(=S)N2N=Cc2cc(Br)ccc2O)cc1OC	-6.930951867406198
ZINC21736533	Cc1ccc(C(C)C)c(OCc2nnc(SCc3nc(-c4ccsc4)no3)n2N)c1	-7.259558195325024
ZINC15969995	CCC(C)N1C(=O)C2C(Cc3c[nH]c4ccccc34)NC3(C(=O)Nc4ccc(C)cc43)C2C1=O	-8.942519805952093
ZINC06750802	COC1CC(C)(C)Oc2ccc3oc(C(=O)NCc4ccccc4Cl)c(C)c3c21	-8.420435098600908
ZINC09067123	CCCCC1(c2ccc(F)cc2)NC(=O)N(CC(=O)NCC(=O)Nc2c(C)cc(C)cc2C)C1=O	-7.431297436635804
ZINC28884719	COc1cc(C2=CNC(N)=C3C(c4ccc(S(C)(=O)=O)cc4)=C[SH]=C23)cc(OC)c1OC	-7.787231873036668
ZINC35447766	CC1CC(C)CN(S(=O)(=O)c2cccc(C3=C[SH]=C(Nc4ccccc4)N3CCc3ccccc3)c2)C1	-9.077884994683542
ZINC35374666	CCC(C)CNC(=O)C1CSC2(CCN(C(=O)C(c3ccccc3)c3ccccc3)CC2)N1	-8.419662806512008
ZINC51328800	Nc1ccccc1OCC(O)COc1ccc(Cl)cc1Br	-7.03372420057441
ZINC04100065	NC(=Nc1ccc(Br)cc1)C(N)=Nc1ccc(Br)cc1	-6.812383907853615
ZINC10039504	CCOc1ccc(C=NNC(=O)C(NC(=O)c2ccc(Cl)cc2)C(C)C)c2ccccc12	-7.374323405903376
ZINC63407724	O=C(NC1CCN(CC2CCCC2)CC1)N(Cc1cccc(O)c1)C1CC1	-7.603581394394108
ZINC21362164	Cc1cccc(C(=O)Nc2c(C(=O)NCCC(C)C)[nH]c3ccc(C)cc23)c1	-7.85108566592596
ZINC39469622	O=P1(S(=O)(=O)Oc2ccccc2)NN2CC3C=C(Cl)C(c4ccccc4O)=CC3CC2CO1	-8.977045519705966
ZINC08938949	Cc1ccc(S(=O)(=O)NC(C(=O)NCC2COc3ccccc3O2)C(C)C)cc1	-8.485906507545836
ZINC13033557	COc1ccccc1CN(Cc1cc2cc(OC)c(OC)cc2[nH]c1=O)Cc1nnnn1CC1CCCO1	-7.770752844925406
ZINC38743514	COc1ccc(C2=NNC(C3NNC4SC(C=Cc5ccccc5)=NN43)C2)cc1	-9.001434121401436
ZINC12339408	C1CCCCCC2OC(NC3CCC4CCCCCCCCCCC4O3)CCC2CCCC1	-8.542104182945526
ZINC02858911	CCOC(=O)C1=C(c2ccccc2)NC(=S)NC1c1ccc(OCc2ccccc2F)c(OC)c1	-7.678921368881772
ZINC00975223	O=C1C(Cc2ccc(Cl)c(Cl)c2)=[SH]C(=S)N1Cc1ccco1	-8.23283925274866
ZINC46756056	CC(C)C(NC1=NS(=O)(=O)c2ccccc21)C(=O)NCc1ccccc1CN(C)C(C)C	-7.741918981720079
ZINC46426363	CC1CC(C)CN(CCCNC(=O)N2CCN(c3nccs3)CC2)C1	-6.978436683089274
ZINC39609673	O=C(NCc1ccc(Cl)c(Cl)c1)C1CN(C(=O)CCC2CCCC2)CC12CCNCC2	-8.198522049892656
ZINC57802143	Cc1cc2nc(C(Cl)(Cl)Cl)n(C(C)CN)c2cc1C	-6.280374394176732
ZINC12285443	COc1cc(C=C2C(=N)N3N=C(C(C)C)SC3=NC2=O)ccc1OCCOc1ccc(Cl)c(C)c1	-8.344495726551957
ZINC21100741	Cc1ccc(-c2cc(C(=O)OCC(=O)N3c4ccccc4NC(=O)CC3C)c3ccccc3n2)o1	-9.341627622466703
ZINC09196776	N#Cc1ccc(COc2ccccc2C=NNCc2c(Cl)cccc2Cl)cc1	-7.207321358325771
ZINC16011540	O=C1C2C(Cc3ccc(O)cc3)NC3(C(=O)Nc4ccccc43)C2C(=O)N1c1ccc(F)cc1	-10.166198793835827
ZINC00738004	CC(C)CNC(=O)CSc1nc(Cl)cc(N2CCN(CC=Cc3ccccc3)CC2)n1	-8.01448576985241
ZINC36601955	COC(=O)C(CCSC)NC(=O)N1CCC2=C(NCN2)C1c1ccc(Br)cc1	-6.674859668107765
ZINC12565612	O=C(C=Cc1ccccc1OCC(=O)N1N=CC(c2ccccc2)CC1c1ccccc1)c1ccccc1F	-9.80368271731318
ZINC49933638	Cc1sc2nc(CN3CC(C)CC(C)C3)nc(N)c2c1C	-7.0665231515466145
ZINC20601949	N#Cc1c(N)nc2c(c1-c1ccc(COc3cccc(C(F)(F)F)c3)o1)CCCC2	-9.148011760633267
ZINC39988881	Cc1ccc(S(=O)(=O)NC2C(=O)Nc3ccc(Br)cc3C2c2ccccc2)cc1	-8.10155307693135
ZINC21891878	CN(C)c1ccc(C2c3cccn3-c3ccccc3CN2C(=O)NCc2ccccc2)cc1	-8.753022889017837
ZINC63383453	Cc1ccc(CNC(=O)C(C)NC(=O)C2CC3c4ccccc4NC3C3c4ccccc4C(=O)N23)cc1	-7.813105427431164
ZINC63513884	COc1ccc(C(=O)N=C(Cc2ccccc2)C(=O)NCCC2c3ccccc3NC2C)cc1.O=NO	-7.943565750183344
ZINC07619353	CC1CCc2ccccc2N1CC(=O)Nc1sc2c(c1C(N)=O)CCC2	-7.8372007481820924
ZINC61856019	NC(=NO)c1ccc(N(CCO)C2CCCCC2)cc1Cl	-7.592355557834264
ZINC40987611	Cc1ccc(C(=O)c2oc3ccccc3c2NC(=O)c2nn(C3CCS(=O)(=O)C3)c3c2CCCC3)cc1	-10.155962414028819
ZINC41583983	CCOc1ccccc1Oc1c(C(F)(F)F)oc2c(CN3CC(C)CC(C)C3)c(O)ccc2c1=O	-7.7110328953690805
ZINC39531818	Cc1ccc(C(CNc2ccccc2O)N2CCNC(Br)C2)cc1	-7.816425662469437
ZINC40315683	Cc1ccc(OCC(O)CN(Cc2ccc(Cl)cc2Cl)C2CCS(=O)(=O)C2)c(C)c1	-6.844460828484027
ZINC02955756	CCc1ccc(NC2=C(C(=O)Nc3ccc(Br)cc3)C=C3C(CO)=CNC(C)=C3O2)cc1	-8.851008199082903
ZINC04852910	COc1cc(Br)cc2c1OC1(C)CC2NC(=O)N1c1ccccc1	-7.161865773847135
ZINC12137335	O=C(NC(=S)Nc1ccccc1C(=O)N1CCCCCC1)c1ccccc1OCCOc1ccccc1	-8.765589439279362
ZINC39729162	CCOC(=O)c1c(NC(=O)CON=C2C=CN=C3C2C(=O)N(C)C(=O)N3C)sc2c1CCCC2	-7.952603159709822
ZINC39500324	O=C(NCC1NNC(SCC2CCCO2)N1Cc1ccccc1)C1CC(c2ccccc2)=NN1	-8.507703406926543
ZINC01282962	CCOC(=O)C1=C(C)Nc2nc(SCc3ccccc3Cl)nn2C1c1ccc(O)c(OC)c1	-6.89079187287335
CHEMBL376506	CONC(=O)c1ccc(C)c(Nc2nc(N(C)CC(C)(C)C)nc(N3CCNCC3)n2)c1	-7.9164107826802965
ZINC36304957	COCCN(Cc1c(-c2ccccc2)nn(C)c1Oc1ccccc1Cl)CC(O)Cc1ccccc1	-7.617896240969395
ZINC59015179	C=CCSc1nnc(NC(=O)CSc2n[nH]c(NN=Cc3ccccc3Cl)n2)s1	-6.975481092772397
ZINC03633229	CC1CCN(Cc2c(C(=O)NN=Cc3cc(Br)ccc3O)nnn2-c2nonc2N)CC1	-9.67121588346258
ZINC39361452	CCC(C)SC1=NC(=O)C2C(=N1)NC1=C(C(=O)CCC1)C2c1ccc(N(C)C)cc1	-7.2691632114399045
ZINC09729949	CCCn1c(CNC23CC4CC(CC(C4)C2)C3)nc2cc(S(=O)(=O)N3CCOCC3)ccc21	-7.187112776280721
ZINC28296684	Cc1cc(C)c2c(c1)c(-c1ccccc1)c(-c1ccccc1)n2CC(O)CN1CCc2ccccc2C1	-9.100221114220856
ZINC40376004	NC(=NO)c1ccc(NS(=O)(=O)c2cc(Cl)sc2Cl)cc1	-7.191184818759096
ZINC39672242	CCCCCCC(=O)N1CC(C(=O)NCc2ccc3c(c2)CCCN3C)C2(CCNCC2)C1	-8.488382753756962
ZINC62261655	N#Cc1nnn(-c2cccc3ccccc23)c1Cc1cccs1	-7.528018626572111
ZINC16805195	Cc1cccc(Nc2nnc(SCC(=O)n3ccc4cc(S(N)(=O)=O)ccc43)s2)c1	-8.425093881787634
ZINC64491497	Cc1ccc(NC(=O)C2N=NC(CCCC(=O)NCCc3c[nH]c4ccc(C)cc34)S2)cc1	-8.993377594549774
ZINC36661631	O=C(OCc1csc(-c2ccco2)n1)c1nc(Cl)ccc1Cl	-7.611710166094014
ZINC39664310	O=C(NCC(c1ccccc1)N1CCOCC1)C1CN(C(=O)c2ccc(Cl)cc2)CC12CCNCC2	-8.77145787197822
ZINC45631875	CCOC(=O)C1=C(CN2C(=O)NC(C)(c3ccc([N+](=O)[O-])cc3)C2=O)NC(=O)NC1c1ccccc1	-7.6462746765190515
ZINC09539720	CCOc1ccc(N2C(=O)CC3C(=O)Nc4ccccc4N3C2c2ccc(OC)cc2)cc1	-7.482258489756036
ZINC52853604	CC(C)(C)C1NC2=CC(N)C=CC2N1C1CCCCC1O	-6.855730536814129
ZINC06768613	Cc1ccccc1NC(=O)NC(C)c1c(-n2cccc2)sc2c1CCCC2	-7.699764823444321
ZINC15016083	C=CCSc1nnc2c(n1)OC(c1cccc([N+](=O)[O-])c1)Nc1ccc(Br)cc1-2	-8.064297898829839
ZINC63865125	Cc1c(C(=O)NNc2oc(C(C)C)nc2C#N)oc2ccc(F)cc12	-7.6891656479002854
ZINC36566873	CCC(=O)Nc1cccc(NC(=S)NC(=O)c2cc(Br)ccc2OCC(C)C)c1C	-7.860239415242887
CHEMBL593423	CC1(c2nnc3ccc(Sc4ccc(F)cc4F)cn23)CC1	-9.467723046942139
ZINC39656551	CCSCCNC(=O)C1CN(C(=O)c2cc(OC)ccc2Br)CC12CCNCC2	-7.557076970166408
ZINC43230360	CCN(CC)C(CNC(=O)NNC1(C)CCS(=O)(=O)C1)c1ccccc1	-7.087035327774062
ZINC63349877	COc1ccc2c(c1)C1CCNC(c3ccc(OC)c(COc4ccc([N+](=O)[O-])c(C)c4)c3)C1N2	-9.09242345044702
ZINC12881894	CCCCn1c(N)c(N(CCOC)C(=O)C2CC(=O)N(c3ccccc3C(C)CC)C2)c(=O)[nH]c1=O	-6.667689905723912
ZINC25983495	CC(Sc1nc2ccccc2n1C(F)F)C(=O)Nc1sccc1C(N)=O	-7.9094850922857285
ZINC09417724	Nc1cc(N)nc(SCC(=O)N2CCCC2c2cccs2)n1	-7.287075241105538
ZINC20756978	COCCN1C(=O)C2C(Cc3c[nH]c4ccccc34)NC3(C(=O)Nc4ccc(Cl)cc43)C2C1=O	-8.870429043647508
ZINC36014258	CC(C)CN1C(=O)C(C(C)C)NC12CCN(S(=O)(=O)c1cccc(Cl)c1)CC2	-8.071202247338334
ZINC06135295	CCc1ccc2[nH]c(=O)c(C(c3nnnn3C3CCCC3)N(Cc3cccnc3)Cc3ccco3)cc2c1	-8.07969967337742
